455	which  patients who stayed in the hospital for more than 8 days were primarily diagnosed for fever presenting with conditions classified elsewhere?
456	provide the  female patients who had bowel obstruction.
457	find the  patients whose drug code is dapt500i and lab test fluid is ascites.
458	which patients less than 72 years of age have midazbase drug code?
459	find the  haitian speaking patients who had protein lab test.
460	give the  patients diagnosed under icd9 code 769 that have additive as the drug type
461	find the  patients who have montelukast sodium drug prescription and were admitted before 2176.
462	which patients with cerebral aneurysm/sda as their primary disease were born before the year 2126?
463	which are the total numbr of patients who had procedure icd9 code 3799?
464	which patients born before the year 2170 had a lab test named other cells?
465	give the  patietns whose religion is romanian east. orth and who were born before the year the 2078.
466	among patients admitted before the year 2152, which of them had their cerebrospinal fluid (csf) tested by the lab?
467	the  patients born before 2052 who have combined right and left heart cardiac catheterization procedure.
468	the  patients on base drug type prescription who have had automatic implantable cardiac defibrillator in situ procedure.
469	which hispanic or latino patients are aged below 27 years?
470	which patients were discharged to home after a stay of more than 17 days at hospital?
471	find the  divorced patients who have blood gas lab test category.
472	which patients admitted in emergency were diagnosed with automatic implantable cardiac defibrillator in situ?
473	which patients with procedure icd9 code 3972 were admitted before the year 2203?
474	which patients have myco500i drug code?
475	tell me the  patients admitted before the year 2172 who had other phototherapy procedure.
476	get me the  patients on base type drug prescription who have diagnoses icd9 code 78321.
477	which divorced patients have lab test item id 51476?
478	which patients with other b-complex deficiencies have abnormal lab tests?
479	among patients tested for blood gas, which of them had received drug code enox80i?
480	which patients with intestinal perforation diagnosis stayed in hospital for more than 5 days?
481	which patients who had rdw lab test left against medical advice?
482	which patients are with admission location clinic referral/premature and discharged to snf?
483	find the  patients admitted before the year 2131 whose discharge location is disch-tran to psych hosp.
484	which patients had a 2111-12-31 12:16:00 lab test chart time?
485	the  patients with diagnosis icd9 code 5570 and with drug type base.
486	look for female patients who are diagnosed with coronary atherosclerosis of autologous vein bypass graft.
487	look for the  patients who prefer ptun.
488	the  black/cape verdean patients who have base type drug prescription.
489	which of the patients diagnosed with pressure ulcer, stage iv were born before the year 2130?
490	give me the  patients admitted to the hospital before 2167 with the procedure icd9 code 3532.
491	provide the  patients whose diagnosis icd9 code is v1254 and drug route is iv.
492	which patients have a neolevo5 drug code?
493	for which patients with icd9 code 42833 was the death status unspecified?
494	give me the  patients who have elective hospital admissions along with diagnosis icd9 code 4373.
495	give me the  patients diagnosed with type 1 diabetes with renal manifestations that were not stated as uncontrolled who had vasopressor infusion.
